ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_07_days,has_second_training
ID_IO7TJD,Female,Above 35,Ussd,0,Nandi,Mosop,Kabisaga,trainer_name_5,2025-01-30,"['Benefits Of Sistema Biogas,Benfits Of Sistema Biogas,Dairy Nutrition With Tyari,General Livestock Management,Harvesting & Post-Harvest Handling.,How To Manage Pest And Diseases At Harvesting Stage.,Importance Of Vaccinations And Record,Livestock Management Practices..,Pest And Disease Management In Maize And Beans,Poultry Feeding With Tyari,Successfull Breeding With Crv,Weed Management In Maize And Beans', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Weed Management In Maize And Beans', 'Successfull Breeding With Crv', 'Pest And Disease Management In Maize And Beans', 'Importance Of Vaccinations And Record', 'Benfits Of Sistema Biogas', 'How To Manage Pest And Diseases At Harvesting Stage.', 'Livestock Management Practices..', 'General Livestock Management', 'Harvesting & Post-Harvest Handling.', 'Benefits Of Sistema Biogas']",3.0,3.0,13,12,0.0,1,1,1
ID_7VLDO2,Female,Above 35,Ussd,1,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management', 'Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",2.0,2.0,2,1,0.0,1,1,1
ID_KMFZBL,Male,Above 35,Manual,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_5GVZYT,Male,Below 35,Ussd,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_2AUVE1,Female,Above 35,Ussd,1,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_15JNR0,Female,Above 35,Ussd,0,Machakos,Kangundo,Kangundo East,trainer_name_3,2025-01-23,"['Poultry Health Mngt', 'Herd Health. Management', 'Clean Energy With Sistema Biogas', 'Pest And Disease Management In Crops', 'Harvesting And Post Harvesting', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices', 'Livestock Management Practices.', 'Benfits Of Sistema Biogas', 'Sheep & Goat Rearing.', 'Livestock Management With Biodeal Products']",2.0,2.0,11,10,0.0,1,0,1
ID_IKHREF,Female,Above 35,Ussd,0,Nyamira,North Mugirango,Bomwagamo,trainer_name_4,2025-01-22,"['Herd Health With Biodeal', 'Herd Health With Biodeal', 'Herd Health With Biodeal', 'Herd Health With Biodeal', 'Herd Health With Biodeal', 'Herd Health With Biodeal', 'Herd Health With Biodeal', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Poultry Management. Practices', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Importance Of Mineral Supplementation With Ckl', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'Livestock Management Practices.', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'How To Manage Pest And Diseases At Harvesting Stage', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Improved Maize & Bean Varieties From East Africa Seed', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Benfits Of Sistema Biogas', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Pest & Disease Management During Production', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.', 'Importance Of Mineral Supplementation With Ckl.']",21.0,21.0,77,76,0.0,1,1,1
ID_JBOMDI,Female,Above 35,Ussd,1,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-14,"['Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Poultry Feeding With Tyari,Poultry Health Management', 'Poultry Health Management', 'Diseases In Dairy Farming', 'Dairy Health Management', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari']",6.0,6.0,6,5,0.0,1,1,1
ID_U9GLC7,Female,Above 35,Ussd,1,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_C5HGXU,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu North,trainer_name_3,2025-01-29,"['Poultry Health Mngt', 'Herd Health. Management']",2.0,2.0,2,1,0.0,1,0,1
ID_CFPAC8,Female,Above 35,Ussd,1,Nandi,Chesumei,Kaptel/Kamoiywo,trainer_name_5,2025-01-16,"['Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Poultry Feeding With Tyari,Poultry Health Management', 'Diseases In Dairy Farming', 'Dairy Health Management', 'Poultry Health Management', 'Dairy Nutrition With Tyari', 'Poultry Feeding With Tyari']",4.0,6.0,6,5,0.0,1,1,1
ID_WYNZLB,Female,Above 35,Ussd,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_8VJTZP,Male,Above 35,Ussd,0,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-14,"['Asili Fertilizer (Organic),Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Weed Management In Crop', 'Asili Fertilizer (Organic),Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Weed Management In Crop', 'Diseases In Dairy Farming', 'Diseases In Dairy Farming', 'Poultry Health Management', 'Poultry Health Management', 'Dairy Health Management', 'Dairy Health Management', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Dairy Nutrition With Tyari', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Importance Of Vaccinating Against East Coast Fever (Ecf)', 'Importance Of Vaccinating Against East Coast Fever (Ecf)', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Weed Management In Crop', 'Weed Management In Crop', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv']",12.0,12.0,28,27,0.0,1,1,1
ID_6T2FI5,Female,Above 35,Ussd,0,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-21,"['Asili Fertilizer (Organic),Benefits Of Sistema Biogas,Dairy Nutrition With Tyari,General Livestock Management,Harvesting & Post-Harvest Handling.,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinations And Record,Livestock Management Practices,Pest And Disease Management In Maize And Beans,Pest And Diseases At Harvesting Stage,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Successfull Breeding With Crv,Weed Management In Maize And Beans', 'Dairy Nutrition With Tyari', 'Poultry Feeding With Tyari', 'Importance Of Choosing The Right Seed Variety', 'Asili Fertilizer (Organic)', 'Poultry And Dairy Feeding With Tyari Feeds', 'Importance Of Vaccinations And Record', 'Pest And Disease Management In Maize And Beans', 'Weed Management In Maize And Beans', 'Successfull Breeding With Crv', 'Livestock Management Practices', 'Pest And Diseases At Harvesting Stage', 'General Livestock Management', 'Harvesting & Post-Harvest Handling.', 'Benefits Of Sistema Biogas']",3.0,3.0,15,14,0.0,1,1,1
ID_XKDB83,Male,Above 35,Manual,0,Kiambu,Kikuyu,Kikuyu,trainer_name_7,2025-01-30,"['Poultry Health Mngt', 'Mama Silage Bags', 'Silage Making With Mama Silage Bags', 'Pest And Disease Management In Maize And Beans', 'Harvesting And Post Harvesting', 'Selling To Choice Meats']",2.0,2.0,6,5,0.0,1,0,1
ID_3NXBGR,Female,Below 35,Ussd,1,Nandi,Mosop,Kabisaga,trainer_name_5,2025-01-10,"['Asili Fertilizer (Organic),Dairy Health Management,Dairy Nutrition With Tyari,Importance Of Choosing The Right Seed Variety,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari', 'Asili Fertilizer (Organic),Dairy Health Management,Dairy Nutrition With Tyari,Importance Of Choosing The Right Seed Variety,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari', 'Dairy Health Management', 'Dairy Health Management', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Dairy Nutrition With Tyari', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)']",8.0,8.0,14,13,0.0,1,1,1
ID_EMYZX0,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_5,2025-01-21,"['Dairy Nutrition With Tyari,Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari']",3.0,3.0,3,2,0.0,1,1,1
ID_QQL65Z,Female,Above 35,Manual,0,Nandi,Mosop,Kabisaga,trainer_name_5,2025-01-24,"['Control Of External Parasites With Dominex.,Dairy Nutrition With Tyari,Livestock Management Practices,Pest And Disease Management In Crops,Pest And Diseases At Harvesting Stage,Poultry Feeding With Tyari,Successfull Breeding With Crv', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Successfull Breeding With Crv', 'Pest And Disease Management In Crops', 'Control Of External Parasites With Dominex.', 'Livestock Management Practices', 'Pest And Diseases At Harvesting Stage']",3.0,3.0,8,7,0.0,1,1,1
ID_IJZDPV,Female,Above 35,Ussd,1,Nandi,Chesumei,Kaptel/Kamoiywo,trainer_name_5,2025-01-16,"['Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Poultry Feeding With Tyari,Poultry Health Management', 'Diseases In Dairy Farming', 'Poultry Health Management', 'Dairy Health Management', 'Dairy Nutrition With Tyari', 'Poultry Feeding With Tyari']",4.0,6.0,6,5,0.0,1,1,1
ID_HFXFOP,Female,Above 35,Manual,0,Machakos,Matungulu,Matungulu East,trainer_name_3,2025-01-23,"['Herd Health. Management', 'Pest And Disease Management In Maize And Beans']",1.0,1.0,2,1,112.0,1,0,1
ID_NU33EZ,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu East,trainer_name_3,2025-01-28,"['Herd Health. Management', 'Poultry Health Mngt', 'Poultry Feeding With Tyari', 'Sheep & Goats Management']",2.0,4.0,4,3,0.0,1,0,1
ID_D2RVHK,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu North,trainer_name_3,2025-01-29,"['Poultry Health Mngt', 'Herd Health. Management']",2.0,2.0,2,1,0.0,1,0,1
ID_PABVVO,Female,Below 35,Ussd,0,Machakos,Matungulu,Tala,trainer_name_3,2025-01-30,"['Herd Health. Management', 'Poultry Health Mngt']",2.0,2.0,2,1,0.0,1,0,1
ID_H6JI6J,Female,Above 35,Manual,0,Kiambu,Limuru,Limuru Central,trainer_name_7,2025-01-30,['Poultry Health Mngt'],1.0,1.0,1,0,,1,0,0
ID_SKXLZG,Male,Below 35,Ussd,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_YKWC50,Female,Above 35,Ussd,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management', 'Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",2.0,2.0,2,1,0.0,1,1,1
ID_Y1DW1C,Male,Above 35,Ussd,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_YJR4SS,Female,Above 35,Ussd,1,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-14,"['Asili Fertilizer (Organic),Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Weed Management In Crop', 'Asili Fertilizer (Organic),Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Importance Of Choosing The Right Seed Variety,Importance Of Vaccinating Against East Coast Fever (Ecf),Importance Of Vaccinations And Record,Pest And Disease Management In Maize And Beans,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari,Poultry Health Management,Successfull Breeding With Crv,Weed Management In Crop', 'Diseases In Dairy Farming', 'Diseases In Dairy Farming', 'Poultry Health Management', 'Poultry Health Management', 'Dairy Health Management', 'Dairy Health Management', 'Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Dairy Nutrition With Tyari', 'Importance Of Choosing The Right Seed Variety', 'Importance Of Choosing The Right Seed Variety', 'Poultry And Dairy Feeding With Tyari Feeds', 'Poultry And Dairy Feeding With Tyari Feeds', 'Asili Fertilizer (Organic)', 'Asili Fertilizer (Organic)', 'Importance Of Vaccinating Against East Coast Fever (Ecf)', 'Importance Of Vaccinating Against East Coast Fever (Ecf)', 'Pest And Disease Management In Maize And Beans', 'Pest And Disease Management In Maize And Beans', 'Importance Of Vaccinations And Record', 'Importance Of Vaccinations And Record', 'Weed Management In Crop', 'Weed Management In Crop', 'Successfull Breeding With Crv', 'Successfull Breeding With Crv']",12.0,12.0,28,27,0.0,1,1,1
ID_NKDCNQ,Female,Above 35,Ussd,1,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-14,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management', 'Poultry Health Management', 'Diseases In Dairy Farming', 'Dairy Health Management']",4.0,4.0,4,3,0.0,1,1,1
ID_IRRDJC,Female,Above 35,Ussd,0,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
ID_DE3YL5,Female,Above 35,Manual,0,Machakos,Kangundo,Kangundo East,trainer_name_3,2025-01-23,"['Herd Health. Management', 'Poultry Health Mngt', 'Pest And Disease Management In Crops', 'Harvesting And Post Harvesting']",2.0,2.0,4,3,0.0,1,0,1
ID_1SQOWJ,Female,Above 35,Ussd,1,Nandi,Chesumei,Kaptel/Kamoiywo,trainer_name_5,2025-01-16,"['Dairy Health Management,Dairy Nutrition With Tyari,Diseases In Dairy Farming,Poultry Feeding With Tyari,Poultry Health Management', 'Poultry Health Management', 'Diseases In Dairy Farming', 'Dairy Health Management', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari']",4.0,6.0,6,5,0.0,1,1,1
ID_DVVVIX,Female,Above 35,Ussd,1,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Poultry Health Management', 'Dairy Health Management,Poultry Health Management']",2.0,2.0,2,1,0.0,1,1,1
ID_DYQSHH,Female,Above 35,Manual,0,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-30,"['Benfits Of Sistema Biogas,Control Of External Parasites With Dominex.,Dairy Nutrition With Tyari,How To Manage Pest And Diseases At Harvesting Stage,Livestock Management Practices,Livestock Management Practices.,Pest And Diseases At Harvesting Stage,Poultry Feeding With Tyari', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Control Of External Parasites With Dominex.', 'Livestock Management Practices', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices.', 'How To Manage Pest And Diseases At Harvesting Stage', 'Benfits Of Sistema Biogas']",3.0,3.0,9,8,0.0,1,1,1
ID_FDGCB7,Female,Above 35,Ussd,0,Machakos,Matungulu,Matungulu North,trainer_name_3,2025-01-29,"['Poultry Health Mngt', 'Herd Health. Management', 'Animal Management Practices', 'Pest And Diseases At Harvesting Stage', 'Livestock Management Practices', 'Clean Energy With Sistema Biogas']",2.0,3.0,6,5,0.0,1,0,1
ID_S1ZUK2,Female,Above 35,Ussd,0,Nandi,Mosop,Ndalat,trainer_name_5,2025-01-30,"['Benfits Of Sistema Biogas,Control Of External Parasites With Dominex.,Dairy Nutrition With Tyari,How To Manage Pest And Diseases At Harvesting Stage,Importance Of Vaccinations And Record,Livestock Management Practices,Livestock Management Practices.,Pest And Disease Management In Maize And Beans,Pest And Diseases At Harvesting Stage,Poultry Feeding With Tyari,Successfull Breeding With Crv,Weed Management In Maize And Beans', 'Poultry Feeding With Tyari', 'Dairy Nutrition With Tyari', 'Successfull Breeding With Crv', 'Weed Management In Maize And Beans', 'Importance Of Vaccinations And Record', 'Pest And Disease Management In Maize And Beans', 'Control Of External Parasites With Dominex.', 'Livestock Management Practices', 'Pest And Diseases At Harvesting Stage', 'Benfits Of Sistema Biogas', 'Livestock Management Practices.', 'How To Manage Pest And Diseases At Harvesting Stage']",3.0,3.0,13,12,0.0,1,1,1
ID_EZ83BV,Female,Below 35,Ussd,1,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management', 'Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",2.0,2.0,2,1,0.0,1,1,1
ID_8F2D3A,Female,Below 35,Ussd,1,Siaya,Gem,Yala Township,trainer_name_8,2025-01-16,"['Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management']",1.0,1.0,1,0,,1,1,0
